Video,Config,Frame_Index,MSE
countdown.mp4,V5 Hybrid Arena,509,27.0654
countdown.mp4,V5 Hybrid Arena,510,29.4727
countdown.mp4,V5 Hybrid Arena,511,35.0730
countdown.mp4,V5 Hybrid Arena,512,33.3532
countdown.mp4,V5 Hybrid Arena,513,34.0785
countdown.mp4,V5 Hybrid Arena,514,36.2717
countdown.mp4,V5 Hybrid Arena,515,34.2116
countdown.mp4,V5 Hybrid Arena,516,29.7683
countdown.mp4,V5 Hybrid Arena,517,26.2674
countdown.mp4,V5 Hybrid Arena,518,24.1154
countdown.mp4,V5 Hybrid Arena,519,31.2740
countdown.mp4,V5 Hybrid Arena,520,35.6899
countdown.mp4,V5 Hybrid Arena,521,29.2900
countdown.mp4,V5 Hybrid Arena,522,28.3655
countdown.mp4,V5 Hybrid Arena,523,26.7065
countdown.mp4,V5 Hybrid Arena,524,24.5902
countdown.mp4,V5 Hybrid Arena,525,24.5518
countdown.mp4,V5 Hybrid Arena,526,27.8641
countdown.mp4,V5 Hybrid Arena,527,30.5560
countdown.mp4,V5 Hybrid Arena,528,29.4162
countdown.mp4,V5 Hybrid Arena,529,25.9631
countdown.mp4,V5 Hybrid Arena,530,24.5260
countdown.mp4,V5 Hybrid Arena,531,27.5188
countdown.mp4,V5 Hybrid Arena,532,31.0443
countdown.mp4,V5 Hybrid Arena,533,37.8875
countdown.mp4,V5 Hybrid Arena,534,39.0398
countdown.mp4,V5 Hybrid Arena,535,36.6277
countdown.mp4,V5 Hybrid Arena,536,36.0593
countdown.mp4,V5 Hybrid Arena,537,34.3535
countdown.mp4,V5 Hybrid Arena,538,34.2046
countdown.mp4,V5 Hybrid Arena,539,30.7573
countdown.mp4,V5 Hybrid Arena,540,33.7677
countdown.mp4,V5 Hybrid Arena,541,37.5681
countdown.mp4,V5 Hybrid Arena,542,36.6651
countdown.mp4,V5 Hybrid Arena,543,32.8882
countdown.mp4,V5 Hybrid Arena,544,27.8662
countdown.mp4,V5 Hybrid Arena,545,26.4270
countdown.mp4,V5 Hybrid Arena,546,20.3355
countdown.mp4,V5 Hybrid Arena,547,26.5305
countdown.mp4,V5 Hybrid Arena,548,22.6225
countdown.mp4,V5 Hybrid Arena,549,34.0408
countdown.mp4,V5 Hybrid Arena,550,35.5428
countdown.mp4,V5 Hybrid Arena,551,29.7610
countdown.mp4,V5 Hybrid Arena,552,27.9986
countdown.mp4,V5 Hybrid Arena,553,25.9977
countdown.mp4,V5 Hybrid Arena,554,23.2318
countdown.mp4,V5 Hybrid Arena,555,31.3342
countdown.mp4,V5 Hybrid Arena,556,33.6087
countdown.mp4,V5 Hybrid Arena,557,33.6693
countdown.mp4,V5 Hybrid Arena,558,31.3545
countdown.mp4,V5 Hybrid Arena,559,25.8346
countdown.mp4,V5 Hybrid Arena,560,22.6366
countdown.mp4,V5 Hybrid Arena,561,27.3660
countdown.mp4,V5 Hybrid Arena,562,37.0926
countdown.mp4,V5 Hybrid Arena,563,41.6885
countdown.mp4,V5 Hybrid Arena,564,31.7301
countdown.mp4,V5 Hybrid Arena,565,25.6696
countdown.mp4,V5 Hybrid Arena,566,19.9285
countdown.mp4,V5 Hybrid Arena,567,21.6918
countdown.mp4,V5 Hybrid Arena,568,23.6097
countdown.mp4,V5 Hybrid Arena,569,26.0700
countdown.mp4,V5 Hybrid Arena,570,31.3984
countdown.mp4,V5 Hybrid Arena,571,28.4693
countdown.mp4,V5 Hybrid Arena,572,27.8450
countdown.mp4,V5 Hybrid Arena,573,25.1668
countdown.mp4,V5 Hybrid Arena,574,26.0146
countdown.mp4,V5 Hybrid Arena,575,30.1668
countdown.mp4,V5 Hybrid Arena,576,34.6147
countdown.mp4,V5 Hybrid Arena,577,35.1555
countdown.mp4,V5 Hybrid Arena,578,34.1972
countdown.mp4,V5 Hybrid Arena,579,34.8718
countdown.mp4,V5 Hybrid Arena,580,33.0811
countdown.mp4,V5 Hybrid Arena,581,29.0599
countdown.mp4,V5 Hybrid Arena,582,27.8040
countdown.mp4,V5 Hybrid Arena,583,31.5120
countdown.mp4,V5 Hybrid Arena,584,29.0109
countdown.mp4,V5 Hybrid Arena,585,33.7447
countdown.mp4,V5 Hybrid Arena,586,29.9553
countdown.mp4,V5 Hybrid Arena,587,27.9519
countdown.mp4,V5 Hybrid Arena,588,28.2862
countdown.mp4,V5 Hybrid Arena,589,23.3100
countdown.mp4,V5 Hybrid Arena,590,20.1071
countdown.mp4,V5 Hybrid Arena,591,28.7787
countdown.mp4,V5 Hybrid Arena,592,32.9142
countdown.mp4,V5 Hybrid Arena,593,32.5358
countdown.mp4,V5 Hybrid Arena,594,29.3148
countdown.mp4,V5 Hybrid Arena,595,29.5807
countdown.mp4,V5 Hybrid Arena,596,25.6564
countdown.mp4,V5 Hybrid Arena,597,27.6292
countdown.mp4,V5 Hybrid Arena,598,34.1796
countdown.mp4,V5 Hybrid Arena,599,36.6597
countdown.mp4,V5 Hybrid Arena,600,36.6283
countdown.mp4,V5 Hybrid Arena,601,33.4412
countdown.mp4,V5 Hybrid Arena,602,30.8936
countdown.mp4,V5 Hybrid Arena,603,26.1137
countdown.mp4,V5 Hybrid Arena,604,24.7875
countdown.mp4,V5 Hybrid Arena,605,30.2353
countdown.mp4,V5 Hybrid Arena,606,36.7652
countdown.mp4,V5 Hybrid Arena,607,31.8941
countdown.mp4,V5 Hybrid Arena,608,28.5798
countdown.mp4,V5 Hybrid Arena,609,25.8400
countdown.mp4,V5 Hybrid Arena,610,32.6858
countdown.mp4,V5 Hybrid Arena,611,33.9523
countdown.mp4,V5 Hybrid Arena,612,40.5021
countdown.mp4,V5 Hybrid Arena,613,37.4375
countdown.mp4,V5 Hybrid Arena,614,35.4371
countdown.mp4,V5 Hybrid Arena,615,30.7895
countdown.mp4,V5 Hybrid Arena,616,27.5473
countdown.mp4,V5 Hybrid Arena,617,26.9769
countdown.mp4,V5 Hybrid Arena,618,29.0563
countdown.mp4,V5 Hybrid Arena,619,35.5544
countdown.mp4,V5 Hybrid Arena,620,34.6553
countdown.mp4,V5 Hybrid Arena,621,34.5957
countdown.mp4,V5 Hybrid Arena,622,36.3051
countdown.mp4,V5 Hybrid Arena,623,33.6573
countdown.mp4,V5 Hybrid Arena,624,27.7946
countdown.mp4,V5 Hybrid Arena,625,22.9251
countdown.mp4,V5 Hybrid Arena,626,21.1070
countdown.mp4,V5 Hybrid Arena,627,28.0523
countdown.mp4,V5 Hybrid Arena,628,35.4090
countdown.mp4,V5 Hybrid Arena,629,30.1650
countdown.mp4,V5 Hybrid Arena,630,29.7556
countdown.mp4,V5 Hybrid Arena,631,26.7775
countdown.mp4,V5 Hybrid Arena,632,22.6805
countdown.mp4,V5 Hybrid Arena,633,22.0475
countdown.mp4,V5 Hybrid Arena,634,26.5714
countdown.mp4,V5 Hybrid Arena,635,31.6832
countdown.mp4,V5 Hybrid Arena,636,31.7241
countdown.mp4,V5 Hybrid Arena,637,27.8006
countdown.mp4,V5 Hybrid Arena,638,26.5509
countdown.mp4,V5 Hybrid Arena,639,27.8075
countdown.mp4,V5 Hybrid Arena,640,32.6210
countdown.mp4,V5 Hybrid Arena,641,33.9864
countdown.mp4,V5 Hybrid Arena,642,35.4606
countdown.mp4,V5 Hybrid Arena,643,34.7831
countdown.mp4,V5 Hybrid Arena,644,34.1060
countdown.mp4,V5 Hybrid Arena,645,32.2574
countdown.mp4,V5 Hybrid Arena,646,30.9131
countdown.mp4,V5 Hybrid Arena,647,26.8286
countdown.mp4,V5 Hybrid Arena,648,31.7090
countdown.mp4,V5 Hybrid Arena,649,35.6222
countdown.mp4,V5 Hybrid Arena,650,34.9601
countdown.mp4,V5 Hybrid Arena,651,31.9211
countdown.mp4,V5 Hybrid Arena,652,27.4495
countdown.mp4,V5 Hybrid Arena,653,26.4582
countdown.mp4,V5 Hybrid Arena,654,26.6101
countdown.mp4,V5 Hybrid Arena,655,30.4997
countdown.mp4,V5 Hybrid Arena,656,22.5408
countdown.mp4,V5 Hybrid Arena,657,26.5530
countdown.mp4,V5 Hybrid Arena,658,29.3491
countdown.mp4,V5 Hybrid Arena,659,24.6719
countdown.mp4,V5 Hybrid Arena,660,25.1345
countdown.mp4,V5 Hybrid Arena,661,30.5583
countdown.mp4,V5 Hybrid Arena,662,21.5782
countdown.mp4,V5 Hybrid Arena,663,30.4963
countdown.mp4,V5 Hybrid Arena,664,33.1674
countdown.mp4,V5 Hybrid Arena,665,33.8800
countdown.mp4,V5 Hybrid Arena,666,30.9885
countdown.mp4,V5 Hybrid Arena,667,27.1442
countdown.mp4,V5 Hybrid Arena,668,24.7335
countdown.mp4,V5 Hybrid Arena,669,23.8623
countdown.mp4,V5 Hybrid Arena,670,28.8106
countdown.mp4,V5 Hybrid Arena,671,35.2931
countdown.mp4,V5 Hybrid Arena,672,30.6913
countdown.mp4,V5 Hybrid Arena,673,27.5238
countdown.mp4,V5 Hybrid Arena,674,25.3766
countdown.mp4,V5 Hybrid Arena,675,21.1582
countdown.mp4,V5 Hybrid Arena,676,21.1432
countdown.mp4,V5 Hybrid Arena,677,27.7226
countdown.mp4,V5 Hybrid Arena,678,29.6468
countdown.mp4,V5 Hybrid Arena,679,30.3507
countdown.mp4,V5 Hybrid Arena,680,27.3096
countdown.mp4,V5 Hybrid Arena,681,27.4013
countdown.mp4,V5 Hybrid Arena,682,28.4184
countdown.mp4,V5 Hybrid Arena,683,23.2133
countdown.mp4,V5 Hybrid Arena,684,31.2697
countdown.mp4,V5 Hybrid Arena,685,33.9622
countdown.mp4,V5 Hybrid Arena,686,32.5184
countdown.mp4,V5 Hybrid Arena,687,32.2134
countdown.mp4,V5 Hybrid Arena,688,31.6075
countdown.mp4,V5 Hybrid Arena,689,28.5475
countdown.mp4,V5 Hybrid Arena,690,26.4433
countdown.mp4,V5 Hybrid Arena,691,28.3777
countdown.mp4,V5 Hybrid Arena,692,28.2515
countdown.mp4,V5 Hybrid Arena,693,37.9195
countdown.mp4,V5 Hybrid Arena,694,31.8935
countdown.mp4,V5 Hybrid Arena,695,27.5924
countdown.mp4,V5 Hybrid Arena,696,26.9760
countdown.mp4,V5 Hybrid Arena,697,24.8613
countdown.mp4,V5 Hybrid Arena,698,21.7107
countdown.mp4,V5 Hybrid Arena,699,23.9217
countdown.mp4,V5 Hybrid Arena,700,32.3519
countdown.mp4,V5 Hybrid Arena,701,31.4065
countdown.mp4,V5 Hybrid Arena,702,24.7288
countdown.mp4,V5 Hybrid Arena,703,23.8533
countdown.mp4,V5 Hybrid Arena,704,21.7376
countdown.mp4,V5 Hybrid Arena,705,32.1048
countdown.mp4,V5 Hybrid Arena,706,36.4354
countdown.mp4,V5 Hybrid Arena,707,37.3743
countdown.mp4,V5 Hybrid Arena,708,36.6908
countdown.mp4,V5 Hybrid Arena,709,35.0506
countdown.mp4,V5 Hybrid Arena,710,32.3495
countdown.mp4,V5 Hybrid Arena,711,29.2763
countdown.mp4,V5 Hybrid Arena,712,30.3071
countdown.mp4,V5 Hybrid Arena,713,33.8437
countdown.mp4,V5 Hybrid Arena,714,34.9040
countdown.mp4,V5 Hybrid Arena,715,30.3923
countdown.mp4,V5 Hybrid Arena,716,27.8913
countdown.mp4,V5 Hybrid Arena,717,26.8782
countdown.mp4,V5 Hybrid Arena,718,28.9575
countdown.mp4,V5 Hybrid Arena,719,26.8010
countdown.mp4,V5 Hybrid Arena,720,31.8170
countdown.mp4,V5 Hybrid Arena,721,33.3674
countdown.mp4,V5 Hybrid Arena,722,29.4074
countdown.mp4,V5 Hybrid Arena,723,30.3492
countdown.mp4,V5 Hybrid Arena,724,27.0696
countdown.mp4,V5 Hybrid Arena,725,28.1574
countdown.mp4,V5 Hybrid Arena,726,31.7302
countdown.mp4,V5 Hybrid Arena,727,33.8511
countdown.mp4,V5 Hybrid Arena,728,31.2921
countdown.mp4,V5 Hybrid Arena,729,34.5758
countdown.mp4,V5 Hybrid Arena,730,35.8166
countdown.mp4,V5 Hybrid Arena,731,34.0138
countdown.mp4,V5 Hybrid Arena,732,27.8746
countdown.mp4,V5 Hybrid Arena,733,26.3420
countdown.mp4,V5 Hybrid Arena,734,25.4316
countdown.mp4,V5 Hybrid Arena,735,30.8465
countdown.mp4,V5 Hybrid Arena,736,37.3121
countdown.mp4,V5 Hybrid Arena,737,33.6652
countdown.mp4,V5 Hybrid Arena,738,29.6177
countdown.mp4,V5 Hybrid Arena,739,27.1888
countdown.mp4,V5 Hybrid Arena,740,22.6444
countdown.mp4,V5 Hybrid Arena,741,22.9169
countdown.mp4,V5 Hybrid Arena,742,28.6098
countdown.mp4,V5 Hybrid Arena,743,34.4365
countdown.mp4,V5 Hybrid Arena,744,33.1340
countdown.mp4,V5 Hybrid Arena,745,26.3203
countdown.mp4,V5 Hybrid Arena,746,24.0306
countdown.mp4,V5 Hybrid Arena,747,26.4719
countdown.mp4,V5 Hybrid Arena,748,29.8483
countdown.mp4,V5 Hybrid Arena,749,34.2830
countdown.mp4,V5 Hybrid Arena,750,36.9455
countdown.mp4,V5 Hybrid Arena,751,35.9842
countdown.mp4,V5 Hybrid Arena,752,34.5333
countdown.mp4,V5 Hybrid Arena,753,33.0670
countdown.mp4,V5 Hybrid Arena,754,33.2042
